"mz","mean_benign_epithelium","mean_tumour_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
292.8189,2.8886684724799e-05,5.12217413194444e-05,0.563953586518021,-0.826351661439954,0.547797032610684,0.631141335600952,"negative"
292.8275,0.00480470768245582,0.00422787835745051,1.13643470228721,0.184514791597211,0.0743325689242364,0.120931080520552,"negative"
292.8446,2.60414288961039e-05,2.0477734375e-06,12.7169482811029,3.66868059979105,0.341260850904024,0.432674236364783,"negative"
292.893,5.86950116981503e-05,1.6887823015873e-05,3.47558188186733,1.79725453403981,0.0630430055331298,0.105042928508006,"negative"
292.9415,0.118085614909099,0.0401599973285635,2.94037905289181,1.55600214910151,1.24903069910857e-07,1.05712514026159e-06,"negative"
293.0128,0.00615076645559585,0.000810407972560813,7.58971612305343,2.92404592575641,2.44929873947779e-05,0.000116533041589217,"negative"
293.0428,0.053162012570261,0.0632347122029731,0.84070933065402,-0.250321009875207,0.975223348573346,0.981130538460079,"negative"
293.0556,0.0057548721777923,0.00588508823704124,0.977873558729443,-0.0322801613938026,0.826263928615937,0.868186357485835,"negative"
293.0698,0.0116495452481091,0.00141462584332599,8.2350716997502,3.04178121102312,5.83482845612205e-08,5.42505424393638e-07,"negative"
293.1383,0.00356478521214604,0.00249231132513006,1.43031296941204,0.516330860301711,0.548178588984971,0.631141335600952,"negative"
293.1769,7.65180624624182,6.42430787020217,1.19107091391637,0.252259310859319,0.511594210958443,0.599732193404604,"negative"
293.2126,0.190421993620728,0.342375063008971,0.556179506612426,-0.846377507795925,2.09377077054228e-07,1.66680575066699e-06,"negative"
293.2497,0.00304243963072422,0.0318880970613353,0.0954098836588533,-3.38971746477008,3.01009900377922e-12,9.09000145438782e-11,"negative"
293.9793,0.0915564951109574,0.0488993444866328,1.87234606255275,0.90484711044851,2.80578493866633e-05,0.000129288028510716,"negative"
294.0696,0.0148333614755852,0.0511858268816422,0.28979431180988,-1.78689881746738,2.04647305225357e-07,1.63319821685278e-06,"negative"
294.18,1.38888392862356,1.16739656117075,1.18972761683544,0.250631312338902,0.546825628907696,0.63086480026529,"negative"
294.2145,0.00866272898173104,0.0285465907704129,0.303459318536542,-1.72042497174887,5.13447199136889e-07,3.67149914999255e-06,"negative"
294.8037,8.47786948810929e-05,2.11383860863095e-05,4.01065126424201,2.00383652580794,0.00396857960188608,0.0102918309902709,"negative"
294.8152,6.19719529712712e-06,5.24214080528846e-05,0.118218787463228,-3.08046876642631,0.78430747806881,0.834797414757772,"negative"
294.8238,0.005073255321266,0.00441210474999913,1.14984924627345,0.201444725595345,0.0166768161586716,0.0344082926277731,"negative"
294.8411,1.54806965761511e-06,9.000625e-07,1.71995795582541,0.782373298843918,0.911461185130175,0.933430260780734,"negative"
294.8469,0.0102671843513512,0.00730892148325376,1.4047468391712,0.4903101540895,0.106547193380588,0.163033268263262,"negative"
294.9045,0.000123380078103859,7.55264693669586e-05,1.63360049977174,0.708055212695947,0.0781556461780059,0.125861935272999,"negative"
294.939,0.0115305467020952,0.00264998930137206,4.35116726551503,2.12140247734518,4.48709175391077e-07,3.25960899975944e-06,"negative"
294.9823,0.000592379469659489,0.000454442628829366,1.30352971327854,0.382423468727727,0.0414695046431628,0.0742792009637828,"negative"
295.0053,0.00916309929912342,0.00158397643149257,5.78487098478422,2.5322847844516,9.49962384746407e-11,1.96110878749343e-09,"negative"
295.1177,0.00133096801218352,0.00056172468617898,2.36943122659815,1.24454078695249,0.000174261225792541,0.000659162027997874,"negative"
