"mz","mean_gp4_non_cribriform","mean_benign_plus_gp3","fc","log2fc","pvalue","pvalue_adj","mode"
"297.1114",0.165875702362266,0.199961917485267,0.829536465984767,-0.269622692200463,0.400268953900313,0.651484524521934,"negative"
"297.1332",0.00339116740606061,0.00529048563673889,0.640993594711082,-0.641618154462579,0.0592033798794047,0.21763922212685,"negative"
"297.1522",0.0354114847550144,0.0528758072322939,0.669710527528115,-0.578390448185317,0.949854628912134,0.980443403852392,"negative"
"297.1711",0.0634108594493867,0.122122443199741,0.519240016723816,-0.94552652182707,0.0602704070095305,0.219961995059455,"negative"
"297.2075",0.0315023520235209,0.0392873734110626,0.801844187798273,-0.318606171585685,0.0769348663554802,0.254868541852153,"negative"
"297.2192",0,3.88914490532433e-05,0,-Inf,0.618545362463125,0.815943954671573,"negative"
"297.2425",1.03320854730375,0.891381016861562,1.15910988427995,0.21301734114264,0.217129308329215,0.476797171054658,"negative"
"297.2804",0.340469884660534,0.240418612043084,1.41615443898961,0.501978607380501,0.036522615883608,0.168399734938038,"negative"
"297.6392",0.00526423056926407,0.00626832367366277,0.839814732506948,-0.251856997916762,0.0468500704108067,0.191273918749819,"negative"
"297.8832",0.0324556088261905,0.0289822634782383,1.11984382622704,0.163297547606073,0.792124726416953,0.907864634295179,"negative"
"298.0455",7.371249004329e-05,0.000110620694083263,0.666353530450709,-0.585640300015078,0.8496114793598,0.938161972455374,"negative"
"298.0602",0.000135443662337662,0.000193960353039671,0.698305917756089,-0.518068896071572,0.264224084620305,0.527449326764437,"negative"
"298.0689",0.070625482949026,0.017613047128171,4.00983898101679,2.00354430502118,0.825773233608989,0.925660939368368,"negative"
"298.1158",0.00478063456432179,0.00876124109193875,0.545657232138089,-0.873933123194845,0.190492052270935,0.439430529670453,"negative"
"298.1275",3.49541060606061e-05,2.7844587777096e-05,1.25532855219204,0.32806500448167,0.174881008748249,0.415214558782392,"negative"
"298.1568",0.00238631819393939,0.00530571974517976,0.449763332506841,-1.1527620464147,0.76496531784257,0.894962652610379,"negative"
"298.1626",0,8.68932770903637e-06,0,-Inf,0.560867687094153,0.771906037153309,"negative"
"298.1743",0.000367223417748918,0.00294636088280011,0.124636265670186,-3.00420418150201,0.0558827656953018,0.212425831284022,"negative"
"298.2036",0.000851259687806638,0.00499042056675017,0.170578747105675,-2.5514901865387,0.00193999797206535,0.0414005937334602,"negative"
"298.2388",0.00238126403181818,0.00826535371070724,0.288101890755553,-1.79534896623717,0.00677399773836791,0.0708680292034317,"negative"
"298.2475",0.157835958399784,0.128717013404132,1.22622452328214,0.29422316252702,0.264302057281249,0.527449326764437,"negative"
"298.2827",0.0287122580222222,0.0225481996190445,1.2733725311697,0.348654548262697,0.0718110656394633,0.244152566862045,"negative"
"298.752",0.0396980155122294,0.0226837777117926,1.75006191722606,0.807405965540319,0.306604906419201,0.573989045462362,"negative"
"298.9341",0.000583974586796537,0.000617041831506182,0.946410043823237,-0.0794627104561878,0.527658816974542,0.749054124796028,"negative"
"298.9783",0.00039278555988456,0.000580019506872408,0.677193706816078,-0.56235952860511,0.429357159079796,0.675614109836391,"negative"
"298.99",0.00572406135854978,0.0160960931061339,0.355618057177394,-1.49159951329878,0.178806939630471,0.422206897580913,"negative"
"299.015",0.0256709809704185,0.0190048835505518,1.35075707789186,0.433768241626821,0.85651919961265,0.940421731803902,"negative"
"299.0268",0.00783263166626984,0.00673114371539825,1.16364053382961,0.218645456738598,0.747219499936787,0.886475365738354,"negative"
"299.0547",0.00368102569354257,0.00927113275574128,0.397041633479258,-1.33263779969849,0.0099235951547911,0.0831740966705682,"negative"
"299.0812",7.16302272727273e-06,8.23356771461587e-05,0.0869977994418779,-3.5228772804736,0.199796838834189,0.451866003869253,"negative"
"299.0988",0.105293651052742,0.114099705785793,0.922821407185892,-0.115876623503326,0.801384129663864,0.912441918237554,"negative"
"299.1076",0.0182315130019841,0.0220895342822258,0.825346191959059,-0.276928709273515,0.374255212093676,0.633905027201841,"negative"
"299.1135",0.00217572691915584,0.00151424051806027,1.43684368051579,0.522903114257414,0.428991240704172,0.675614109836391,"negative"
"299.1503",0.023534651834127,0.0376653268526308,0.624835991101538,-0.678450538513364,0.0401934663400641,0.177375514500718,"negative"
"299.1665",0.0063145722987013,0.00844600896852321,0.747639781373024,-0.419584759000317,0.408184584340703,0.661750977474803,"negative"
"299.1753",0,7.4235195708338e-05,0,-Inf,0.0525618972435034,0.204537989912419,"negative"
"299.1871",0.0102617341431097,0.0191837445499131,0.534918202043937,-0.902609798752873,0.0183569095268145,0.1166541694104,"negative"
"299.2018",0.00869099469181097,0.00911535603660752,0.95344544490722,-0.0687777034007329,0.996863834844531,1,"negative"
"299.2224",0.18548343168824,0.227209466971607,0.816354327838894,-0.292732623985968,0.0670045566272562,0.235997741988961,"negative"
"299.2592",0.307669490375469,0.289213669708196,1.06381379097985,0.0892456448803866,0.413609847611706,0.665198232030446,"negative"
"299.8799",0.0334510331551227,0.0307674240812348,1.08722241637137,0.120647107036933,0.648397664071078,0.833108286054517,"negative"
"299.9183",0.234324895093759,0.138765725738623,1.68863668493421,0.755858961516355,0.0531330287365878,0.204797560130265,"negative"
"300.0335",0.00268105340707071,0.00845023924134907,0.317275443984078,-1.65619222888966,0.056990645940819,0.214647803747808,"negative"
"300.0394",0.0314410644406926,0.0098468560011535,3.19300540568579,1.67491499536008,0.30968968644765,0.576585197400532,"negative"
"300.0483",0.0036366638017316,0.00221936984366652,1.63860197168564,0.712465455894137,0.2489957912597,0.513738351927128,"negative"
"300.134",2.80287954545455e-05,0.000108817456517407,0.257576278214717,-1.95692836198552,0.286821212776705,0.554814564047687,"negative"
"300.1488",8.78280606060606e-06,5.17803447365452e-05,0.1696166007641,-2.55965071821743,0.362663637203574,0.626421979391072,"negative"
"300.1577",0.000180151627272727,0.00021319523734971,0.845007747416139,-0.242963526146262,0.643630834943152,0.831034300665116,"negative"
"300.1636",0.00388568885815296,0.0169318827553417,0.229489473456642,-2.12350011527963,0.134767717185136,0.354845416151449,"negative"
"300.205",0.000462653481168831,0.000254262282038506,1.81959147640611,0.863614581677003,0.787770781340244,0.907469153730342,"negative"
"300.2257",0.00765849768041126,0.00766584357503108,0.999041736953289,-0.00138314415921776,0.0723980610641001,0.245629076256473,"negative"
"300.2627",0.012201297663456,0.0152662641239292,0.799232711055416,-0.323312463819498,0.614883656354783,0.814054631172855,"negative"
"300.75",0.0925759432801227,0.0594030307809999,1.55843804706566,0.640100804326339,0.271077998864063,0.535726873300243,"negative"
"300.8776",0,1.69910157480315e-05,0,-Inf,0.69008780269013,0.856224390842016,"negative"
"300.9518",0.000813676901515152,0.000592932977586178,1.37229152749712,0.456586997980819,0.24644335548321,0.511276088205211,"negative"
"300.9652",0.084045267230303,0.139627207287042,0.601926149375205,-0.732341602031712,0.036522615883608,0.168399734938038,"negative"
"301.13",0.00372181172734488,0.00453824281610649,0.820099734226637,-0.286128725004615,0.789241625119725,0.907469153730342,"negative"
"301.1598",0.0122160315227273,0.00601840213290169,2.02977987395426,1.02132327816211,0.235535880981859,0.498348644532549,"negative"
"301.1657",1.10867669142208,1.20911866496831,0.916929598015207,-0.125117127144955,0.924844184576672,0.972763572378572,"negative"
"301.1806",0.109111452260967,0.0491248158168251,2.22110659239554,1.15127863044922,0.0135720441553657,0.098397320126401,"negative"
"301.2014",0.00150292437323232,0.00433294366516012,0.346859892344523,-1.52757506447035,0.0673796321654031,0.235997741988961,"negative"
"301.2177",3.30124466228355,1.93388749842513,1.70705103837319,0.771506193519209,0.00145376518124209,0.0379432712304186,"negative"
"301.2385",0.00883079878805916,0.00664740431203769,1.32845820316174,0.4097528375086,0.297596698502033,0.563429189806439,"negative"
"301.5316",0.000204087709090909,0.00211519556228201,0.0964864491634646,-3.37352984943976,0.000659634412744257,0.0342255864038983,"negative"
"301.8773",0.00404705729365079,0.00339519637616638,1.19199505573826,0.253378251675341,0.256690705964167,0.520969495570357,"negative"
"301.9161",0.156402894917424,0.0842159205791316,1.85716541292764,0.893102318118001,0.0467159866169346,0.190939837917538,"negative"
"301.9251",0.0589181792157287,0.0257272286954403,2.29010982539954,1.19541678642702,0.496511687916811,0.725701483059211,"negative"
"302.0653",5.36453282593362,6.20293082452723,0.864838409082612,-0.20949749762134,0.993727789743549,1,"negative"
"302.131",3.79178295454545e-05,4.77841810973585e-05,0.793522640226865,-0.333656709284926,0.981321759154852,0.996041585542175,"negative"
"302.1445",0.0227480642672439,0.032628339425653,0.697187312246694,-0.520381780049885,0.362927019805939,0.626421979391072,"negative"
"302.1699",0.144503814630736,0.163595078602191,0.883301721943124,-0.179021770945631,0.899907584055902,0.960009887408392,"negative"
"302.1968",0.000573350388528139,0.00284546667391115,0.20149608279898,-2.31117630269203,0.773561096019425,0.901624320527904,"negative"
"302.2206",0.693588818273088,0.390107714176568,1.77794181726732,0.830208113080313,0.00130352542326421,0.0366390915123647,"negative"
"302.5346",0.118104773190152,0.133039070601385,0.887745026000819,-0.171782722979956,0.141552781725331,0.364764122083786,"negative"
"302.7472",0.055294483879798,0.0335172285288544,1.64973317624385,0.722232705417659,0.292070671953881,0.556890164444893,"negative"
"302.8731",0,3.58825025564986e-06,0,-Inf,0.560867687094153,0.771906037153309,"negative"
"302.9",0.00825692479325397,0.00798478868754676,1.03408181685905,0.048350336626872,0.8810606712578,0.95299045290428,"negative"
"302.909",0.00861775311201299,0.0157650987160747,0.546634896946505,-0.871350531029521,0.103233462914319,0.301049539895389,"negative"
"302.963",0.0262903756195887,0.0594967146830485,0.441879450985539,-1.17827525284103,0.0124249555886832,0.0941925056453287,"negative"
"302.969",0.000113380305194805,0.000655585537802441,0.172945098171113,-2.53161397128606,0.112450347068628,0.316916237387488,"negative"
"303.02",0.00775462743232323,0.0181527829970554,0.42718669823691,-1.22706136988066,0.417036213340842,0.668910213109743,"negative"
"303.035",0.0133112362071789,0.018013445697544,0.738961131072985,-0.436429613442873,0.11773019406254,0.324428548621804,"negative"
"303.05",0.663295432142496,0.63167073445198,1.05006516206256,0.0704788574795667,0.993727789743549,1,"negative"
"303.065",0.686110255016955,0.732607962683753,0.93653125541188,-0.0946009517001197,0.789254781213745,0.907469153730342,"negative"
"303.101",0.000561623343722944,0.000790850081995158,0.710151464239694,-0.493801333083117,0.296931943345619,0.563045833411984,"negative"
"303.137",0.00691281000010823,0.00935512005727413,0.738933328250889,-0.436483894712163,0.235210149142341,0.497959105094457,"negative"
"303.146",0.00152900964036797,0.00360709879009726,0.423889039181746,-1.23824143286469,0.0814046078998652,0.264402166458762,"negative"
"303.1775",0.0087769165995671,0.0910930563705206,0.0963511045657204,-3.37555498415302,0.000204077403059029,0.029308933700784,"negative"
"303.2181",0.0228956815909091,0.0650344105544272,0.352054879804711,-1.50612775508522,0.228855078273915,0.491221642373933,"negative"
