"mz","mean_gp4_cribriform","mean_gp3","fc","log2fc","pvalue","pvalue_adj","mode"
"429.3008",0.00241415171367521,0.014141919781906,0.17070891016961,-2.5503897329363,0.0940420359604973,0.24789991045963,"negative"
"429.3387",0.0056862407008547,0.0194916955658409,0.291726324251637,-1.7773125195743,0.256088636482441,0.463269099210334,"negative"
"429.3741",0.00219882961965812,0.00811547077832444,0.270942953245665,-1.88393896926088,0.657965048049385,0.804479308129638,"negative"
"430.8808",0.00350350431196581,0.00532558847363776,0.657862380713143,-0.604142279054445,0.832344912113741,0.908693096498275,"negative"
"430.9673",0,0.00231684504954531,0,-Inf,0.161948230719881,0.347168595064871,"negative"
"431.0386",0.000461988769230769,0.00405941315760947,0.113806787162021,-3.13534149582807,0.0310085203968266,0.148329494534223,"negative"
"431.2244",5.52553471367521e-05,0.000170259242531505,0.324536549764854,-1.62354712915874,0.934675027000581,0.971208687114442,"negative"
"431.3161",0.0322718160042735,0.153672678979712,0.210003601281228,-2.25151402649111,0.0268855118534081,0.140282283911336,"negative"
"431.7723",0,0.00151032868841977,0,-Inf,0.123012220711819,0.293750901871146,"negative"
"432.025",2.57905128205128e-05,0.000334403365143468,0.0771239631797605,-3.69667700033241,0.831156999862203,0.908693096498275,"negative"
"432.3213",0.00381211692931624,0.0144571670262106,0.263683536505108,-1.92312059779908,0.10184844505942,0.259463360276248,"negative"
"432.874",4.72217222222222e-06,0.00132630303585164,0.00356040218153467,-8.13374406803969,0.246287815045383,0.454167201212803,"negative"
"433.0379",0.00561361265384615,0.0384589394195486,0.145963792516669,-2.77631755341858,0.0268824373382666,0.140282283911336,"negative"
"433.1481",0,1.28255254285714e-05,0,-Inf,0.700682907216391,0.83123359872381,"negative"
"433.1686",0,2.58024406666667e-05,0,-Inf,0.513053664549302,0.698259135384364,"negative"
"433.2455",0.101482647713675,0.0564834319997816,1.79667991339598,0.845333409132451,0.0849307250715439,0.236479947826441,"negative"
"433.2814",0.0016515634957265,0.00111977808215843,1.47490250259499,0.560619589273338,0.38532430774143,0.593650962660831,"negative"
"433.3173",0.0149321973846154,0.0106016316805907,1.40848105598245,0.494140159648969,0.289799824135091,0.49815602148492,"negative"
"433.3327",0.594215287128205,2.84600987263362,0.208788905773659,-2.25988304011823,0.0296536536800219,0.143615168487553,"negative"
"434.3348",0.145204643611111,0.822540644178853,0.176531876739136,-2.50199937733363,0.0296536536800219,0.143615168487553,"negative"
"434.3502",0.000408590935897436,0.00058851761564345,0.694271377842628,-0.52642839902948,0.766664705296349,0.869254735440629,"negative"
"434.8732",0.00104543335897436,0.00192804002855853,0.542225961852028,-0.88303390362527,0.603185652332016,0.760323292279231,"negative"
"435.0357",0.00226221085897436,0.0200923548510234,0.112590628413032,-3.15084134655197,0.0268824373382666,0.140282283911336,"negative"
"435.1648",1.25986232393162e-05,0.000192067899474359,0.0655946322826223,-3.93027842822534,0.0962665854678458,0.253325797885762,"negative"
"435.2525",0.339198140128205,0.102205152776686,3.31879686016752,1.73066032637374,0.0268824373382666,0.140282283911336,"negative"
"435.2964",0.0566550552863248,0.077327700249871,0.732661841788309,-0.448780615140562,0.6860999663891,0.82418969987939,"negative"
"435.3119",0.00260095285042735,0.0122858335768874,0.211703408983202,-2.23988359415989,0.128390805209238,0.298095262141292,"negative"
"435.3403",0.0133921301880342,0.07703204462704,0.173851417976426,-2.52407326078579,0.138368085760319,0.312827760310659,"negative"
"436.1369",0.0653571215897436,0.0917548687775353,0.712301401119166,-0.489440266770636,0.36572216068672,0.572886068482166,"negative"
"436.2561",0.0385687738846154,0.0101768180685375,3.7898657148892,1.92214673074581,0.0209211597011127,0.136608017360439,"negative"
"436.282",1.84617777726496,0.834112763871982,2.21334315601998,1.14622714346092,0.0519260998174974,0.182253907779665,"negative"
"436.2975",0.00351216302136752,0.00647999526305149,0.542000862468781,-0.883632947591531,0.892835016135419,0.9419794174229,"negative"
"436.3416",0.000468684692307692,0.00191095513537045,0.245262007271999,-2.02760432681094,0.360242944479974,0.572886068482166,"negative"
"436.9695",0.0924704398076923,0.263276704619821,0.351229099214161,-1.50951571825769,0.0130425199405689,0.135825571218639,"negative"
"437.2319",0.0137074102179487,0.0343087452042702,0.399531085626607,-1.32362033808046,0.184200443998021,0.378606223236902,"negative"
"437.2475",0.892629068205128,1.37722263773644,0.648137086732925,-0.625629106726884,0.55077762452289,0.721283614688867,"negative"
"437.2683",4.6681224457265,1.99599253349316,2.33874744889795,1.22573607977743,0.0268855118534081,0.140282283911336,"negative"
"437.2865",0.360398709128205,0.144125574559701,2.50058818658112,1.32226748450953,0.0734883472918226,0.217951596772653,"negative"
"437.3229",0.000284587951102564,0.000388303892173243,0.732900073470276,-0.448311585936672,0.363242126424702,0.572886068482166,"negative"
"437.3749",0.000617228858974359,0.000545098683622711,1.13232498539948,0.17928808143428,0.00872612923526873,0.135825571218639,"negative"
"437.9737",0.000870836269230769,0.00512252364549264,0.170001415219825,-2.55638133839424,0.0359161765115399,0.153773399087148,"negative"
"438.2371",0.000556526611111111,0.0016926724304858,0.328785771592786,-1.6047802280353,0.831607606215255,0.908693096498275,"negative"
"438.2502",0.242597691931624,0.363115878965933,0.668099926179169,-0.581864195449203,0.686105956995556,0.82418969987939,"negative"
"438.271",1.06910653290598,0.44175873592424,2.42011407124573,1.27507505003788,0.024102686346571,0.136608017360439,"negative"
"438.2841",0.0293077835683761,0.00641861842012835,4.56605793490837,2.19094916483523,0.0140873666391618,0.135825571218639,"negative"
"438.3571",0.00930597458119658,0.0508532619654726,0.182996610670029,-2.45011116667763,0.0674860489244458,0.207480781460958,"negative"
"438.378",7.62709044444444e-05,1.12558e-06,67.7614247272024,6.08239230346038,3.97308608748814e-06,0.0072349897653159,"negative"
"438.3937",0.000199324444444444,0.00247965541072057,0.0803839289857304,-3.63694909496454,0.305754712928957,0.518156330015441,"negative"
"438.9684",0.266460518683761,0.634776541360288,0.419770582751455,-1.25232702784197,0.0179263390766387,0.135825571218639,"negative"
"439.2301",0.000989324243589744,0.0022958024957708,0.430927418805504,-1.21448319853643,0.272559783716511,0.481345060276977,"negative"
"439.2458",0.619966556324786,0.809370478845987,0.76598612443679,-0.38460983640233,0.430085490888898,0.626548543126947,"negative"
"439.2667",0.153608000589744,0.271024251503637,0.566768470856498,-0.8191685910495,0.476424320814264,0.664524355013575,"negative"
"439.2981",0.000253855666666667,0.000961414433621904,0.264043952107443,-1.92114999784281,0.47946758227665,0.666412378381093,"negative"
"439.3426",0.0198595894188034,0.0568655858717489,0.349237401045924,-1.51772002442492,0.0867482730082715,0.236479947826441,"negative"
"439.361",0.000515229820512821,0.00386788016813681,0.13320728619186,-2.90825509757299,0.209855617107918,0.40933524397901,"negative"
"439.9691",0.00886784741025641,0.0423807689063763,0.209242249234469,-2.25675391152916,0.0145207512478206,0.135825571218639,"negative"
"440.1319",0.155712222799145,0.199211106867539,0.781644283030275,-0.355415891272947,0.686105956995556,0.82418969987939,"negative"
"440.1686",0.0202163681495727,0.0129807403759288,1.55741256385202,0.639151169838046,0.576618788088735,0.740954312969257,"negative"
"440.25",0.136068867333333,0.155710049861762,0.873860534076856,-0.194525047256323,0.984645652273033,0.992548980232047,"negative"
"440.2632",0.0362280782820513,0.0612624303908334,0.591358815687339,-0.75789432229922,0.525372786373702,0.70501388650443,"negative"
"440.2999",3.61043888888889e-05,8.06860026135198e-05,0.447467810021849,-1.16014419349867,0.332712179378443,0.545023523459875,"negative"
"440.86",0,1.5578725e-05,0,-Inf,0.64395844664563,0.795555177301012,"negative"
"440.9627",0.249094788876068,0.604834797541661,0.411839381412097,-1.27984630316048,0.0179263390766387,0.135825571218639,"negative"
"441.1365",0.00371320374358974,0.0056837340464311,0.653303570022126,-0.614174571420852,0.802115782556031,0.889727705108598,"negative"
"441.2525",0.165470118568376,0.226923551516905,0.729188827965478,-0.455635637133838,0.55077762452289,0.721283614688867,"negative"
"441.2788",0.166832440662393,0.221910182649738,0.751801646370238,-0.411576020145462,0.476424320814264,0.664524355013575,"negative"
"441.3131",0.000658654786324786,0.0010057089118337,0.654915929027486,-0.610618373824545,1,1,"negative"
"441.3316",0.00424455217948718,0.000657770885858791,6.45293410021554,2.68995529221424,0.150794877227472,0.330840327025574,"negative"
"441.3948",0.0029195314017094,0.00410907750118681,0.710507747996031,-0.493077712928803,0.052697633601992,0.183484494816878,"negative"
"441.9676",0.00794257264957265,0.037123406386174,0.213950534790652,-2.22465080976163,0.0198778224765334,0.135825571218639,"negative"
"442.2822",0.0263495718418803,0.0374260748152423,0.704043156327713,-0.506264229218412,0.407933674120707,0.610894095866618,"negative"
"442.6791",0,1.951805296e-05,0,-Inf,0.700682907216391,0.83123359872381,"negative"
"442.96",0.118469108102564,0.311744664816759,0.380019681081628,-1.39585395774272,0.0116989871581949,0.135825571218639,"negative"
"442.9759",0.00243740372222222,0.00343696745704365,0.709172767180864,-0.495790958266477,0.738787061116792,0.859950307660091,"negative"
"443.2756",0.0263433913034188,0.0433042377693722,0.608332871339688,-0.717067132371559,0.289838717607508,0.49815602148492,"negative"
"443.3022",0.233160664047009,0.33164737025158,0.703037879872644,-0.508325670693204,0.500581351949032,0.686156298004658,"negative"
"443.8414",0,0.00159763575854408,0,-Inf,0.0525373921527015,0.183101609780037,"negative"
"443.9637",0.00150051696767094,0.00545331241745349,0.275156978512452,-1.86167317622323,0.0474483716741054,0.173517318813068,"negative"
"444.3044",0.0265298895299145,0.0417554960250083,0.635362815808131,-0.654347435145935,0.923340299619782,0.959980297441867,"negative"
"444.363",0.000616501676602564,0.0153617042358671,0.0401323751021799,-4.63908964998525,0.0566470299608988,0.189781364237215,"negative"
"444.6721",0,1.17673777777778e-05,0,-Inf,0.770716631475473,0.869254735440629,"negative"
"444.8962",0.000952317548803419,0.00281492965366104,0.338309537350198,-1.56358424588468,0.184173910109276,0.378606223236902,"negative"
"444.9442",0.000158504179487179,0.0162445582539558,0.00975737086901588,-6.67929181978425,0.0242429900031846,0.136608017360439,"negative"
"444.9576",0.0117018036965812,0.0545509474395316,0.214511465810055,-2.22087333189347,0.0145207512478206,0.135825571218639,"negative"
"445.2967",0.0028542117991453,0.00682427409041012,0.418244015602511,-1.2575831971159,0.657900444279561,0.804479308129638,"negative"
"445.3181",1.68778195576923,1.2347416996767,1.36691095490754,0.450919264086961,0.686105956995556,0.82418969987939,"negative"
"445.3341",0.00486043060683761,0.00537402583603304,0.904430078145186,-0.144919123066239,0.832158153391488,0.908693096498275,"negative"
"445.3555",0.00172281913247863,0.00194010750534383,0.888001890479418,-0.171365346935429,0.0636145959526033,0.204127188069939,"negative"
"445.3662",0.0077436265,0.00567864314930452,1.36364027398841,0.447463114025324,0.743493083106472,0.859950307660091,"negative"
"446.2923",0.00998506291452991,0.0179471481387576,0.556359307747997,-0.845911190206741,0.386140901510356,0.593650962660831,"negative"
"446.3164",5.10888522222222e-05,0.00023277051724851,0.219481628627731,-2.1878279086433,0.42044968093222,0.624501524451527,"negative"
"446.3567",0.000372375260683761,0.000736650791345172,0.505497672789816,-0.984223644623207,0.739373426350397,0.859950307660091,"negative"
"446.7914",0.00299108154700855,0.00761409386442641,0.392834866533902,-1.3480051114079,0.54944662307835,0.721283614688867,"negative"
"446.8934",0.00134116254273504,0.00354522073070486,0.378301562754428,-1.40239135875012,0.160021591189593,0.3437036204575,"negative"
"446.9418",7.71705299145299e-05,0.0063301467547611,0.0121909543181582,-6.35804512401474,0.0884914126534331,0.240871244307775,"negative"
"447.0654",0.000313109782051282,0.000642911582058547,0.487018418689444,-1.0379517598499,0.859751276190715,0.92742527846325,"negative"
"447.1622",5.95775555555556e-05,4.66406806644689e-05,1.27737320096493,0.353180088487186,0.0396003455983774,0.161144646557867,"negative"
"447.2859",0,6.56529e-06,0,-Inf,0.870282772281036,0.92976528502421,"negative"
"447.2966",0.0454381910982906,0.0905469061129327,0.501819366877304,-0.994759944669015,0.550769593120305,0.721283614688867,"negative"
"447.3128",0.00824014902564103,0.0434038847987498,0.189848191327758,-2.39708184033333,0.0798888901349455,0.228935856292479,"negative"
"447.3235",0.0754399438461539,0.0269912676157529,2.7949759500041,1.48283586912961,0.0431605337884031,0.166555708676773,"negative"
"447.3343",0.00382079348717949,0.0515548470744275,0.074111236944677,-3.75416388536394,0.00937476845943489,0.135825571218639,"negative"
"447.3451",0.000960429431623932,0.00376246930601015,0.255265718736827,-1.96992829286188,0.240378917466095,0.445143935207543,"negative"
"447.7435",9.21217863247863e-05,0.00154373508798284,0.0596746080606095,-4.06673900397453,0.689581107870355,0.828042992042147,"negative"
