"mz","mean_m_","mean_b_","fc","log2fc","pvalue","pvalue_adj","mode"
330.75514,0.00753769014550786,0.105887919352449,0.0711855534758271,-3.81227170200283,0.0314927487261703,0.0657895262760397,"negative"
379.15671,0.0203467292950016,0.0226837955474949,0.896971992733754,-0.156865156091697,0.34833749666983,0.477422038152078,"negative"
160.91593,0.00405176003257948,0.00684163102414458,0.592221360415454,-0.755791567881369,0.170404006516307,0.27094309210598,"negative"
304.87026,0.00295493379235269,0.00245734168371805,1.2024920310967,0.266027333300623,0.324591883178454,0.452644104551232,"negative"
376.13926,0.015334534083868,0.0210023661567949,0.730133641580514,-0.45376753993685,0.928474536657494,0.95428016113693,"negative"
172.14542,0.0114262376748655,0.0142954731306347,0.79929062651165,-0.323207924411692,0.586952165338025,0.701937544702887,"negative"
131.97632,0.0255249371077841,0.0154079969148509,1.65660320733722,0.728228086953683,0.50315447716095,0.626481561280997,"negative"
276.93436,0.0184148368183764,0.015784688401394,1.16662656557415,0.222342831643636,0.962082955847885,0.975596816924085,"negative"
140.91266,0.00331904570414843,0.00472486580166825,0.702463486471203,-0.509504857818532,0.399102011941902,0.527552395932257,"negative"
263.06597,0.0077531753930372,0.00740697196660897,1.04674021016806,0.0659034250683852,0.741546991495005,0.82141263088588,"negative"
357.08952,0.0120863408188929,0.0146353461851294,0.825832246535686,-0.276079341899029,0.173512764884289,0.275186700200938,"negative"
232.04313,0.189259597154745,0.251377455270791,0.752890098878871,-0.409488808176231,0.834821225906069,0.889812289054908,"negative"
262.04016,0.00697921231002001,0.00676007658684959,1.03241615984007,0.0460246284300962,0.729866572898699,0.81255015262803,"negative"
292.84458,0.0105640891207648,0.00720330734008872,1.4665609312506,0.552437012033802,0.227060088808233,0.344332134172248,"negative"
377.14106,0.0181246635144238,0.0177804205912907,1.01936078628543,0.0276647604947499,0.868856689411619,0.911595308007607,"negative"
346.21577,0.0837275073243687,0.0945382680869297,0.885646722947999,-0.175196760316124,0.467173155958638,0.592289100799975,"negative"
423.36127,0.00621973368030819,0.00677165293242214,0.91849563797468,-0.122655225033852,0.137148894398304,0.227009237024354,"negative"
298.12749,0.00784436277984699,0.00751690837877014,1.0435623775862,0.0615168382980801,0.793109043270748,0.857773364574586,"negative"
201.04123,0.0123028122191015,0.0114333334152038,1.07604770825117,0.105742043444294,0.575729191157174,0.6922765482396,"negative"
216.0854,0.00211737285876139,0.00146329250688162,1.44699221024076,0.533057155264753,0.405163915909816,0.533390086650037,"negative"
259.12653,0.00339616044702662,0.00376171035429414,0.902823483777736,-0.147484149231955,0.855565348511635,0.903711963509476,"negative"
339.26627,0.00658528739284096,0.0286339712329205,0.229981630535057,-2.12040946238874,0.190234352283597,0.298303992678623,"negative"
138.98728,0.00771586235775914,0.00726131403681416,1.0625986314103,0.0875967597843018,0.264883155057411,0.386246087858932,"negative"
286.97238,0.017126174921823,0.017766193080789,0.963975503583935,-0.0529316095389832,0.715330121716784,0.803515642407183,"negative"
118.96986,0.0120138045666473,0.0175965255759179,0.68273731168209,-0.550597497384787,0.0122029903645214,0.0290304346187663,"negative"
440.86004,0.0196211277265345,0.0162835371268627,1.2049671747403,0.268993845638288,0.173419404746556,0.275154879720444,"negative"
326.2519,0.0101780712668022,0.0152875231877447,0.665776342040911,-0.586890488792882,0.00975967992985741,0.0238062628048634,"negative"
354.13398,0.0280489486327708,0.0155081886004131,1.80865408304511,0.854916509453965,0.547950735166274,0.666560939667593,"negative"
442.67914,0.00881025371105446,0.0320155260851613,0.275186910488967,-1.86151624629273,0.243102202800019,0.363009415000506,"negative"
367.29592,0.00594310451135666,0.00448591692838818,1.32483606054918,0.405813847022521,0.233999928095041,0.3523214142866,"negative"
156.94318,0.0402965305989922,0.0345517185588295,1.16626704198175,0.221898162494337,0.371874632824427,0.500544055798816,"negative"
159.00952,0.00984365652109702,0.0112683192605916,0.87356918928655,-0.195006121467708,0.427912638622069,0.555316988853748,"negative"
224.80362,0.00555082689214783,0.0042645697935652,1.30161473744045,0.380302491027722,0.227737483611771,0.345145948114084,"negative"
185.04284,0.0204911552303071,0.0199009234575221,1.02965851177936,0.0421659441562751,0.80611723873528,0.86833354646262,"negative"
191.15518,0.138948125007272,0.0919817963835951,1.51060460297831,0.595126088053275,0.124358977505359,0.210669495286605,"negative"
411.14359,0.00853469889979903,0.0102781529018942,0.830372828781923,-0.268168857866556,0.104883965569503,0.18321749965003,"negative"
225.03766,0.0160718456080015,0.0157844796657372,1.0182056012203,0.0260289071026244,0.898924904877628,0.935041311418846,"negative"
272.92145,0.0258588726789533,0.0204238414388292,1.26611209533732,0.34040513954361,0.193596356775253,0.302943194386952,"negative"
211.02248,0.0146879921122998,0.0167256221205044,0.878173140973536,-0.187422684741803,0.400980333710315,0.52909672152848,"negative"
381.1801,0.00783423395137992,0.00590746575453059,1.32615816610898,0.407252850754496,0.0340541837349088,0.0703961485357091,"negative"
285.12354,0.00920117499197943,0.0087393325341579,1.05284642231159,0.0742950071818011,0.800835769010214,0.863641906597053,"negative"
290.07152,0.0122271233537633,0.00929291233963644,1.31574719602291,0.395882320319455,0.253229447482369,0.373882888801523,"negative"
292.89304,0.0114840327447595,0.0135856033243144,0.845308998843382,-0.242449286497739,0.933984951860569,0.957710873882703,"negative"
169.9289,0.00373014926535453,0.0037240208640026,1.00164564098208,0.00237220671855334,0.828921913587703,0.885535817759885,"negative"
238.9581,0.0289446547198073,0.0283442028657869,1.02118429143566,0.0302432504936153,0.182302384751756,0.287135037119716,"negative"
247.96033,0.00498639237341264,0.00839439398931484,0.594014574460024,-0.751429766145411,0.655151448618552,0.757167471354168,"negative"
161.01698,0.0056816526089928,0.00701201776376901,0.810273561819796,-0.303519026827939,0.400050100805343,0.52805487989566,"negative"
394.10332,0.0844202034610817,0.0611099286918313,1.38144824038007,0.466181508769373,0.75272473443111,0.829145731530043,"negative"
433.16862,0.0164775686027095,0.024457569195268,0.673720616760946,-0.569777646469586,0.0141238085409007,0.0330759683484349,"negative"
284.1486,0.00689068410920536,0.00715774529947876,0.962689201822697,-0.0548579867052218,0.0608975814448176,0.115810294196477,"negative"
193.07684,1.20757427486264,0.217772661824706,5.54511417890767,2.47121716708634,0.792963757937575,0.857773364574586,"negative"
386.71621,0.00971908808093188,0.0937754200437131,0.103642170585867,-3.27031695946827,0.0753433998787882,0.138646628992633,"negative"
336.78875,0.00167355109489971,0.00286562763190325,0.584008569804372,-0.775938555365021,0.81984659852148,0.878747885356285,"negative"
359.14757,0.0252577773047394,0.0258924236539035,0.975489109955591,-0.0358023277432291,0.251241412306419,0.371676043534535,"negative"
189.01651,0.00887054982202056,0.00854665359768725,1.03789743209213,0.0536638796077311,0.0385426358160023,0.078252598622646,"negative"
288.85881,0.00104856905950742,0.00110499578146025,0.948934898304983,-0.0756189803640934,0.988236526775333,0.993180952203343,"negative"
395.00361,0.00450184426342997,0.00362615361779881,1.24149298069803,0.312076104655491,0.28305818644238,0.406192825651641,"negative"
230.99139,0.0267519254612361,0.0285132767166943,0.938226978506931,-0.09199110908378,0.28948149498435,0.413670929642653,"negative"
201.9815,0.0515669810906193,0.0374765723991475,1.37597911947231,0.460458577262168,0.845640793816998,0.895749305865973,"negative"
491.19235,0.030793167617438,0.0260753799856712,1.18092881616142,0.239922004814659,0.240866591138158,0.360675382182946,"negative"
248.91344,0.0190163899648499,0.0227472148775959,0.835987617261203,-0.258446521777568,0.152610781765895,0.248310078757657,"negative"
277.92244,0.00259061863150012,0.00467389770067084,0.554273712736222,-0.851329507620387,0.606456596982144,0.718408982351205,"negative"
222.92739,0.0333650813486379,0.0261299855654868,1.27688862533118,0.352632693646972,0.283742547565719,0.406309798259414,"negative"
286.86183,0.0011996803926183,0.00132916077004315,0.902584863815499,-0.147865509868335,0.908784092275412,0.940906681836102,"negative"
242.02916,0.00544038364458102,0.00880641420670328,0.617775125821347,-0.694846311614649,0.942285784974474,0.961233923041896,"negative"
260.06846,0.0264704023448556,0.0213936454100082,1.2373020977749,0.307197789522845,0.410475520172539,0.538785000953745,"negative"
208.09153,0.0155447050959307,0.010735186891487,1.44801438978745,0.534075939418241,0.249141785024785,0.36938319944038,"negative"
191.00947,0.00972751467851559,0.00545379212603737,1.78362402777963,0.83481153990968,0.057060215562961,0.109511272609078,"negative"
366.92391,0.0231776970208852,0.0277936606644056,0.83392027055177,-0.262018637809831,0.13571618444288,0.225532782823626,"negative"
222.00277,0.00258252248107516,0.00894323414943824,0.288768295442357,-1.79201574088577,0.793961030266745,0.858447496434724,"negative"
258.09535,0.00997472285631711,0.00861876977022544,1.15732559544356,0.210794801220922,0.384516956767332,0.513875633928289,"negative"
258.86579,0.0019736998266988,0.0050107340226905,0.393894351159159,-1.34411936748378,0.0229255787081487,0.0502875264592859,"negative"
384.71729,0.0112844814014222,0.0896719393845743,0.125841835014035,-2.99031648162168,0.220206769719676,0.33672705639732,"negative"
302.10714,0.0154098685658477,0.00944326899032327,1.63183624035686,0.706496285814855,0.00403856704001591,0.0111067990243368,"negative"
186.03886,0.266852788615052,0.16739524848377,1.59414792852334,0.67278551003403,0.0957330003247049,0.170242389018921,"negative"
236.94171,0.0402917101368453,0.032223245099139,1.25039269052147,0.322381249845573,0.387574627062488,0.5172254354755,"negative"
197.04271,0.0156126549473492,0.0130234717164571,1.19880898789993,0.261601805405602,0.421854676862403,0.549303661790309,"negative"
306.08173,0.00344612684354864,0.0024913862043132,1.38321663561537,0.46802712514508,0.0317037232947529,0.0661566299324638,"negative"
349.1189,0.139351748177999,0.129421140428466,1.07673095536523,0.106657806195857,0.0975914031693052,0.173137111293748,"negative"
122.96799,0.0354266467068781,0.0309793833965579,1.14355557866959,0.193526484789776,0.513670151303307,0.636412700200002,"negative"
260.86333,0.00446666736312985,0.00792551645113584,0.563580605840483,-0.827306128980017,0.0344585759785446,0.0711537371966207,"negative"
256.12364,0.00974893260009393,0.00773633795772468,1.26014823206627,0.333593448874828,0.357481136631601,0.486402387428427,"negative"
101.98074,0.00925621513863902,0.00825127646124038,1.12179190481851,0.165805077256669,0.997139242618254,0.998469116241378,"negative"
89.02315,0.06139813200873,0.0404319979178791,1.51855300679019,0.602697268267402,0.0786871477233812,0.143812829870289,"negative"
200.0174,0.00817454889622311,0.00903422862458495,0.9048419334859,-0.144262304562383,0.842566184649912,0.895271287057959,"negative"
196.96409,0.0276787721751525,0.0349861800354213,0.79113444643369,-0.338005205851919,0.537956624672274,0.656744445209664,"negative"
222.91414,0.0569139170678114,0.0696246743572349,0.817438897822253,-0.290817199265438,0.340190282395536,0.468165729213352,"negative"
232.94227,0.0176736678801139,0.0178719984863001,0.988902718051468,-0.0160994900685659,0.410106566656788,0.538489000080301,"negative"
206.00759,0.00316850964415385,0.00332014308048364,0.954329246464974,-0.0674410086416685,0.494975553522547,0.620133868753559,"negative"
501.94599,0.00889042578788783,0.0125956046544254,0.705835569772683,-0.502595959978538,0.142330320872534,0.234037680488608,"negative"
306.86588,0.00516327334471144,0.0043131262437106,1.19710693658469,0.259552032807317,0.457048197930469,0.582402897159192,"negative"
419.1329,0.0217724549825992,0.0241259033970821,0.902451386969926,-0.14807887553725,0.679296727085611,0.774220229912264,"negative"
252.97346,0.0324390564875847,0.0296553044896333,1.09387028883566,0.12944167346113,0.962887507580261,0.976148988240967,"negative"
369.32587,0.0568738914995953,0.0543046172391861,1.04731226166447,0.0666916535284022,0.724451288032335,0.808684544676721,"negative"
249.91024,0.008381741795713,0.00791414802631315,1.0590832731262,0.082816029370872,0.389487653172789,0.518488173762642,"negative"
435.16476,0.0358086456998264,0.0260930680013143,1.37234324833027,0.456641371254939,0.632661912786065,0.740802501746378,"negative"
406.19181,0.483556500793276,0.540644570164237,0.894407393468098,-0.160995980861365,0.925865034069478,0.952245845999129,"negative"
218.0496,0.0229268585265215,0.0106305099743156,2.15670354309579,1.10882787965115,0.0010477108338005,0.00349609464007741,"negative"
312.14526,0.0227709989752863,0.015281599561254,1.49009263618067,0.575402023039196,0.00675197899647485,0.0174927047293075,"negative"
352.94318,0.0267731341466841,0.0269787953032229,0.992376933283074,-0.0110398931363351,0.674085210684251,0.77059298430884,"negative"
159.98666,0.0105776412264359,0.0128694044243997,0.821921580642945,-0.282927341630605,0.809679439541755,0.87092739714606,"negative"
245.09215,0.0100626926173686,0.0124411239043976,0.808825046249378,-0.306100422151508,0.770983686875075,0.84405738131497,"negative"
183.02677,0.0229936867178261,0.0239579217905442,0.959752975189248,-0.0592649675211849,0.703071542898371,0.792860685608021,"negative"
247.9137,0.010453461968739,0.00859283483348402,1.21653239836575,0.282774742256771,0.677614678708932,0.773651308963909,"negative"
234.08068,0.0240395257382522,0.0197203790094369,1.21901945833538,0.285721154850583,0.2545955974166,0.374804655961536,"negative"
202.03375,0.0062684775027749,0.0100771656188255,0.622047680854283,-0.68490292563186,0.249783669206287,0.36993074307129,"negative"
150.03094,0.0173720271423362,0.0164992894935541,1.05289546856688,0.0743622127492019,0.635142605350801,0.741654396594443,"negative"
222.12885,0.0175834408804,0.023016825195951,0.763938585391576,-0.388471433213233,0.691362924352108,0.783628145536779,"negative"
428.29843,0.0306681674578553,0.0367241525718082,0.835095306770894,-0.259987237708703,0.14561304751933,0.238480800338635,"negative"
220.87092,0.00701396266760469,0.0128722394135995,0.544890631865846,-0.875961407564164,0.720922250561696,0.807140509576084,"negative"
140.97832,0.0374330378790664,0.0356109759782274,1.05116573895512,0.0719901592307819,0.713744771612668,0.802219887707351,"negative"
332.15183,0.31187588950716,0.807918303926741,0.386024042271778,-1.37323739095333,0.24835141079507,0.368481242153606,"negative"
381.21396,0.158842112113082,0.102660732809455,1.54725285672667,0.629708985627305,0.114427076527502,0.197317062601858,"negative"
485.03519,0.0242361300262054,0.018415860486969,1.31604656993111,0.3962105415199,0.720224885134367,0.806600303936281,"negative"
218.87409,0.00409744970814939,0.0107608696248812,0.38077310208046,-1.39299652502752,0.0322190141795818,0.0671199662764428,"negative"
113.02219,0.03466063660763,0.0364155450280612,0.951808810795531,-0.071256285448649,0.645530629701282,0.750342913693475,"negative"
103.95213,0.0130276665539033,0.0159638981851271,0.816070511276538,-0.29323428353114,0.81456658289886,0.874287444017663,"negative"
188.98105,0.056573621553744,0.0500234357761937,1.13094234084312,0.177525377868698,0.846755458811036,0.896677007722603,"negative"
250.06309,0.0480824666787184,0.0389603960972567,1.23413700822472,0.303502564758194,0.3261789117055,0.453677522987198,"negative"
335.00328,0.0243356212876836,0.0179514865068575,1.35563265350685,0.438966292956252,0.160910321808431,0.258475544744909,"negative"
375.17864,0.0282532640297401,0.0284460776616843,0.993221784942112,-0.00981218951107737,0.80217601150357,0.864590510245306,"negative"
267.05373,0.0169703407702944,0.0105924823855719,1.60211177631127,0.679974805364883,0.279880945649685,0.402865440939003,"negative"
252.09025,0.0103416270909033,0.00285346002485126,3.62424109706684,1.85767893164602,0.0768816684744247,0.140924698951655,"negative"
216.9769,0.0551631816680989,0.0466013413059931,1.1837251916396,0.243334190193279,0.525247506547632,0.646095801349712,"negative"
241.06206,0.0301156426544072,0.034845667407633,0.864257880387457,-0.21046624170594,0.200454513233872,0.311081538933425,"negative"
444.67213,0.0071088395160079,0.0486568789108279,0.146101428516121,-2.77495781063337,0.412895982149158,0.540673469692385,"negative"
250.03836,0.0248638870218745,0.0175163098596012,1.41947060888774,0.505352977381513,0.128617901373239,0.216192721069766,"negative"
287.1577,0.0183854837850486,0.0159875236194915,1.14998946820216,0.201620648785228,0.25337188841531,0.373882888801523,"negative"
350.12454,0.0133808794591648,0.0122724764663965,1.09031616363684,0.124746540114064,0.374440786094564,0.503636944105695,"negative"
493.86529,0.0130923445844515,0.0128920425851949,1.01553687074278,0.0222426200103516,0.181625117645785,0.28635896331049,"negative"
324.92552,0.00585979707357652,0.0156341643932348,0.374807180364061,-1.41577950321258,0.868463555737906,0.911437570097875,"negative"
523.44899,0.0951885678669334,0.046398803197707,2.05153067119709,1.03670072325466,0.0858685329485947,0.155050732414153,"negative"
206.16238,0.025433466875587,0.024785131878721,1.02615822260049,0.0372531962100915,0.0162152471830938,0.0373660294687257,"negative"
571.39934,0.0405593057852478,0.0489894765853071,0.827918741173332,-0.272438918296966,0.884724031050542,0.924145812386951,"negative"
129.97572,0.0176523551601892,0.0216334928871872,0.815973419190395,-0.293405938556766,0.749751286532377,0.827083846500894,"negative"
374.29992,0.318785471354868,0.277094501213962,1.15045758742327,0.202207798388605,0.0183647363320099,0.04155588920456,"negative"
362.89244,0.0408256069527238,0.0421059003655012,0.969593491608925,-0.0445480801266649,0.63239277168032,0.740718397780943,"negative"
185.15025,0.10349786880293,0.0800622138851441,1.29271804738508,0.37040764560738,0.612567159238776,0.722240810383008,"negative"
307.11365,0.822421161917506,0.0393800186112715,20.8842248155289,4.38434168916386,0.0726788979201412,0.13449237746894,"negative"
272.10279,0.0105437297969694,0.0076546689125303,1.3774246694994,0.461973420857139,0.86029180749837,0.906409050055819,"negative"
201.02989,0.00287502047654193,0.00234909426982109,1.22388467482018,0.291467621017804,0.314641056175311,0.440896799134796,"negative"
262.07635,0.0182502282837817,0.0127026434146011,1.43672680465894,0.522785757665646,0.157387330351224,0.254230653243758,"negative"
557.05656,0.023060365008529,0.0182776303949934,1.26167148094021,0.335336304521801,0.237858182657435,0.357025037063579,"negative"
331.15574,0.0144092256971333,0.00899866518851094,1.60126256453349,0.679209890922296,0.982815555825872,0.98972217336847,"negative"
136.95241,0.0514731331087353,0.0334406003433591,1.53924070083141,0.622218852681681,0.0867997607889138,0.156381818523662,"negative"
199.1659,0.0728869659148833,0.0657427780724202,1.10866878540778,0.148828424994563,0.345674254373317,0.474466905337328,"negative"
286.12002,0.0109955834303438,0.00779980990008859,1.40972454087874,0.495413288629847,0.603703414065069,0.716623070236903,"negative"
294.8037,0.018417817697703,0.0997291565275726,0.184678366277077,-2.43691321986516,0.00103088739391344,0.00345223129058972,"negative"
236.85669,0.0552832971889429,0.0630523331540945,0.876784322220643,-0.189706093186491,0.00581521432021092,0.0154110770617997,"negative"
162.90294,0.0195235094878,0.0322653604372858,0.605091938326486,-0.72477373119348,0.0546209522100156,0.105476879936419,"negative"
237.08073,0.0343558733629715,0.023469910130072,1.46382637055569,0.549744440784751,0.0643522321267691,0.12127423664854,"negative"
217.06053,0.0150410709751455,0.0176980160176755,0.849873282978364,-0.234680344986337,0.253354983272022,0.373882888801523,"negative"
269.18716,0.0148527507032208,0.0140367394375901,1.05813396118513,0.0815222861505488,0.466713786479401,0.591906606230971,"negative"
323.08807,0.0199379894365375,0.0168423007036416,1.18380438559837,0.243430706606625,0.394574453401929,0.524144549918911,"negative"
310.16323,0.0133305566427721,0.0160758320260076,0.829229654876076,-0.270156383918034,0.639793551505227,0.745664387566166,"negative"
197.07889,0.0130799132967731,0.0133251926670663,0.981592808717924,-0.0268034152274088,0.262140038541396,0.383504951163056,"negative"
364.90577,0.0416248416280158,0.0427663647510015,0.973307922484599,-0.0390317965994313,0.545290767400398,0.66418609371223,"negative"
171.98626,0.00711937192918176,0.0100169536442711,0.710732242756607,-0.492621945454498,0.284175841159108,0.406708390282612,"negative"
295.14078,0.0507958084042486,0.0441973028370204,1.1492965666154,0.200751121724941,0.310289730578701,0.435957659514838,"negative"
368.19426,0.034503501419631,0.0300175199517981,1.14944543969776,0.200937987808527,0.562922945458682,0.681017645960594,"negative"
318.10019,0.0279063450886155,0.0145805351083907,1.91394519344878,0.936549518292206,0.00143390871239352,0.00458899685108718,"negative"
395.32749,0.0178096346351524,0.0118664934849127,1.50083381057731,0.585764234167133,0.424786894706176,0.551973001982342,"negative"
505.20419,0.0395400499435166,0.0354065223692511,1.11674480569307,0.159299544259904,0.269561431896499,0.391329581771353,"negative"
205.02491,0.0155253499117378,0.0182198181223029,0.852113331072892,-0.230882773235,0.432103876239694,0.559005830174031,"negative"
467.1738,0.016874182041033,0.0124080574008612,1.35993745804736,0.443540305122929,0.176621979818833,0.279881347505234,"negative"
155.03205,0.0332441060900592,0.033285940442091,0.99874318251261,-0.00181434474543985,0.680659286952808,0.775476468352304,"negative"
316.19232,0.0326653662615445,0.0215283639114111,1.51731763713964,0.601523132755104,0.0205189037232176,0.0457139255649608,"negative"
243.11308,0.0114542762930324,0.0159741156250956,0.717052296468764,-0.479849752662034,0.388249649492582,0.517942140794297,"negative"
270.91972,0.0190350393426012,0.0302639697224666,0.628967036286403,-0.668943686419231,0.295772042574077,0.420260502582546,"negative"
249.04302,0.0231102820056454,0.0162018971989313,1.42639357119052,0.512372105809385,0.512429400536876,0.636341372681255,"negative"
127.03787,0.022523197864013,0.0258786217787136,0.870339929869811,-0.200349108461748,0.261709094923496,0.383279780421102,"negative"
351.14388,0.0315350101438242,0.0469390017828212,0.671829586187864,-0.57383276417557,0.398334117061213,0.527087160891009,"negative"
236.97904,0.0531492188584979,0.0388425851587014,1.36832341723248,0.452409266255347,0.166596544061287,0.266026828465026,"negative"
320.98473,0.00892849061819544,0.0107377256290653,0.831506682758543,-0.26620023649344,0.526455028516149,0.647334483147601,"negative"
324.76237,0.0257748149383766,0.251780282586629,0.10237026773337,-3.28813133289066,0.00015713582174495,0.000669566259739547,"negative"
158.9833,0.021361814070245,0.028078530034504,0.760788190977048,-0.3944332421577,0.213531001112552,0.328388110682721,"negative"
400.86755,0.0705124148267458,0.0636705971585635,1.1074564708596,0.147249994031621,0.288034598663901,0.411916907955917,"negative"
294.90447,0.0718133610600678,0.0682939392789147,1.05153344232758,0.0724947333915515,0.546480517237411,0.665001726770481,"negative"
142.09967,0.03486162098427,0.0375023816043559,0.929584188867111,-0.105342564480764,0.990005483242683,0.993180952203343,"negative"
134.96458,0.0250879163149284,0.0376171848933713,0.666927001210801,-0.584399235658322,0.0126105491099679,0.0299241475087354,"negative"
260.87411,0.129457241843467,0.0322789957549853,4.01057216358639,2.00380807176358,0.563111299560053,0.681017645960594,"negative"
192.11619,1.9013623262804,1.9924673507414,0.954275273606312,-0.0675226037282733,0.244782995618009,0.364504310015869,"negative"
118.96617,0.0832542816189108,0.0862610291940375,0.965143615799399,-0.0511844598793472,0.333013677441996,0.460115327610325,"negative"
170.11865,0.0868328501963259,0.0657990060400409,1.31966811388435,0.400175148783225,0.00302636087375625,0.00864675870461113,"negative"
