"mz","mean_gp4_non_cribriform","mean_benign_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
"387.3267",0.040037533649495,0.00248372533674219,16.1199521771641,4.01077555873646,0.00242231310574556,0.0166596750700241,"negative"
"387.791",0.01851375130671,0.015924566799628,1.16259057716675,0.217343120641068,0.929606178733957,0.966956705303418,"negative"
"388.2996",0.00577639318982684,0.020126850694436,0.286999356110079,-1.8008805947036,0.00417936210338787,0.023979889511485,"negative"
"388.9575",0.00969976922958153,0.00360942095155029,2.68734773798422,1.4261830155847,0.240396821834871,0.433779410360853,"negative"
"388.9815",0.0029315364510101,0.0089411619587325,0.327869740481211,-1.60880533518791,0.0908714968797961,0.216829917889361,"negative"
"389.2106",0.00635473176107504,0.0109419770298964,0.580766322549593,-0.783970298060885,0.14159437515155,0.297698709299632,"negative"
"389.2456",4.13852713424964,2.16799851261115,1.90891603946036,0.932753649563241,0.0129356330373888,0.0533193361766862,"negative"
"389.2718",0.00396936215324675,0.00640725590602266,0.619510475540029,-0.69079941723194,0.263611427793941,0.461952463677289,"negative"
"389.7877",0.0487209955145743,0.0347668919483832,1.40136183547578,0.48682951169125,0.570162535339631,0.742513934371053,"negative"
"390.2301",0.000194383954545455,0.00481748383991632,0.0403496848157213,-4.63129878557952,0.00234804805742717,0.0162647152175796,"negative"
"390.2498",0.926155128080087,0.451104157657015,2.05308488596167,1.03779327772621,0.010057240371199,0.0447369571688413,"negative"
"390.2958",0.000119877545815296,0.00171621870073321,0.0698498074657274,-3.83960005078455,0.00287944653807623,0.0185886633550372,"negative"
"390.8885",0.0861613948862915,0.115762454136617,0.744294819325517,-0.426053900799892,0.714446295823977,0.841392412882672,"negative"
"390.9808",0.000281557796320346,0.000790263511478421,0.356283432337158,-1.48890269713255,0.0586204070356779,0.160842769717728,"negative"
"390.9896",0.000711473731060606,0.00065629947923296,1.08406871188155,0.116456202401276,0.507967031588543,0.696095909704074,"negative"
"391.1567",8.70921590909091e-05,0.000132888155236034,0.655379397330164,-0.609597774214185,0.686782256734327,0.827492181324237,"negative"
"391.1765",1.88337045454545e-05,0.000155001347929668,0.121506714599672,-3.0408920538795,0.0428571500191275,0.129030759991635,"negative"
"391.2117",0.264929415780519,0.134904467761834,1.96382981361475,0.973669910460924,0.0120468039352675,0.0503951064966748,"negative"
"391.2271",0.0283877135357143,0.029914609436447,0.948958187003023,-0.0755835742714827,0.211596792125111,0.394940417048078,"negative"
