"mz","mean_gp4_cribriform","mean_benign_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
"295.1912",0.0536086596923077,0.0709077312704082,0.756034056256431,-0.403476871438855,0.389218509703686,0.530039828022439,"negative"
"295.2259",0.00658761112820513,0.0259872559494162,0.253493910285403,-1.97997700527838,0.0211925682031231,0.0675166374429342,"negative"
"295.2648",1.75314011175214,0.11938359500702,14.6849331488891,3.87626479289703,0.00358748189445524,0.0441244721512625,"negative"
"295.8398",0.00376252548717949,0.0127997055324544,0.293954066180615,-1.76633736047466,0.0946383952870955,0.188811355843271,"negative"
"295.9759",0,0.00937267043331225,0,-Inf,0.00512707561136094,0.0441244721512625,"negative"
"296.0164",0.00374389721367521,0.0290394488014678,0.128924527434074,-2.95540133746168,0.00726590968415775,0.0441244721512625,"negative"
"296.1584",0.0150341205042735,0.01000615807538,1.50248680772541,0.587352323706725,0.108905367792225,0.210377512068472,"negative"
"296.17",0.000219628444444444,0.00585051682148385,0.0375400073439564,-4.7354272573713,0.0508775647257992,0.121724726043128,"negative"
"296.1845",0,0.000717583380561646,0,-Inf,0.174303655454025,0.294621595399373,"negative"
"296.1961",0.000889035045,0.00112031465350631,0.793558347396012,-0.333591791922469,0.876859665381584,0.919261989976885,"negative"
"296.2309",0.252614149700855,0.103930758794468,2.43060045583252,1.28131276141984,0.1050664076542,0.203607990629238,"negative"
"296.2599",0.00116112984615385,0.0206914252612746,0.056116474891992,-4.15543180475799,0.060897621438097,0.137653303765208,"negative"
"296.2686",0.34087386982906,0.00453495402633478,75.165893160015,6.23200627632643,0.00347868918287408,0.0441244721512625,"negative"
"296.6488",0.000296827266709402,0.00241828188466577,0.122743038597598,-3.02628689084042,0.0365902782804245,0.0970865595943531,"negative"
"296.8465",0.000149924102564103,0.0139259811268206,0.0107657838394853,-6.53740282612932,0.0105251371211413,0.0472486763616091,"negative"
"296.9192",0.00156541570940171,0.00992192166907714,0.157773439623144,-2.66407373965741,0.00783543280325097,0.0441468598220205,"negative"
"296.9542",0.000483990666666667,0.00947110320409709,0.0511018258630418,-4.29048135034381,0.0494657745908589,0.119602346378295,"negative"
"296.9629",0.00333815329487179,0.0208058578598799,0.160442953967728,-2.63986766144728,0.148679422316895,0.259827452914322,"negative"
"297.0881",0,3.75516409981072e-05,0,-Inf,0.453812169717302,0.587653640984925,"negative"
"297.1114",0.0177254507094017,0.167377055863032,0.10590131734607,-3.23920755922264,0.0161355774236284,0.0576428504634708,"negative"
"297.1332",0.00173989128205128,0.00550336407141311,0.316150496219038,-1.66131661096874,0.0355585739681329,0.0945552465824131,"negative"
"297.1522",0.0448761811452991,0.0420583255286647,1.06699875901417,0.0935584982193716,0.462694685157365,0.595036234416414,"negative"
"297.1711",0.14005022334188,0.122790627476756,1.14056118304625,0.189743839118156,0.403317565109483,0.542361852749438,"negative"
"297.2075",0.00722892368376068,0.0464263545882761,0.155707329336303,-2.68309123943465,0.0258430362091767,0.0774654558289853,"negative"
"297.2192",4.21690888888889e-05,4.11903525046382e-07,102.376130148778,6.67773556790267,0.000531192708853906,0.0441244721512625,"negative"
"297.2425",1.13919613735043,0.771811658861608,1.47600275827745,0.561695417434542,0.0575194003956384,0.132160686497468,"negative"
"297.2804",0.461730987222222,0.108204929545792,4.26718994375222,2.0932863300868,0.00388932660210315,0.0441244721512625,"negative"
"297.6392",4.33528888888889e-05,0.00454537144628521,0.00953780992405359,-6.7121262526488,0.0264443421315199,0.0792028655637235,"negative"
"297.8832",0,0.0381810597802758,0,-Inf,0.00575744554499087,0.0441244721512625,"negative"
"298.0455",0.000134814179487179,0.000108886278687618,1.23811908269861,0.308150080106772,0.93162518051352,0.957321568830527,"negative"
"298.0602",5.09571794871795e-05,0.000226374638611064,0.225101097012591,-2.15135500721671,0.393277488719944,0.533943754981944,"negative"
"298.0689",0.015656691465812,0.0154026080287007,1.01649613082653,0.023604723743394,0.648501458526769,0.750217312773452,"negative"
"298.1158",0.000767275932487179,0.00690073313357368,0.111187596685083,-3.16893223487415,0.0211849969294837,0.0675166374429342,"negative"
"298.1275",0,2.39640079477521e-05,0,-Inf,0.522746532514751,0.647184669451121,"negative"
"298.1568",0.00504170543589744,0.00304663275335592,1.65484515005752,0.726696225071161,0.255826866924977,0.390152001312903,"negative"
"298.1626",0,4.83963790970934e-06,0,-Inf,0.814916112230394,0.874561647781648,"negative"
"298.1743",0.00331176956410256,0.00320217142678923,1.03422619301279,0.0485517483705452,0.133271359304852,0.24138124810093,"negative"
"298.2036",0.000253678794871795,0.00717862486590441,0.0353380765272563,-4.82263267450628,0.00783398321259888,0.0441468598220205,"negative"
"298.2388",0.000940467217948718,0.0103100745073893,0.0912182756074827,-3.45453329206368,0.0679806765708631,0.148936987488394,"negative"
"298.2475",0.203460103495726,0.0973043210932465,2.09096678554235,1.06417014527808,0.029412496681223,0.0833087861777696,"negative"
"298.2827",0.0641664803418803,0.00256167423865464,25.0486495798857,4.64666092198378,0.00388514515401412,0.0441244721512625,"negative"
"298.752",0.000144129846153846,0.0277855329800675,0.00518722625393728,-7.59082098681066,0.0121431832047243,0.0499305072147699,"negative"
"298.9341",0.000135550297350427,0.00065246808275379,0.207750081472686,-2.26707905211452,0.11463773791461,0.217537620127984,"negative"
"298.9783",0.000340383128205128,0.000624117923078653,0.545382716340021,-0.87465911418982,0.778321358271532,0.848177946162658,"negative"
"298.99",0.000206409769230769,0.0222620127382349,0.00927183771107371,-6.75292897020275,0.00672736918548876,0.0441244721512625,"negative"
"299.015",0.000737519581196581,0.012870407123907,0.0573035160501355,-4.1252325266657,0.00673381491603546,0.0441244721512625,"negative"
"299.0268",0.00456599973931624,0.00744434454165027,0.613351479605758,-0.705214051042182,0.361931953591791,0.500160421661345,"negative"
"299.0547",0.00116651377777778,0.0101005578025454,0.115490035360603,-3.11415971559246,0.0130717647277192,0.0517624870074869,"negative"
"299.0812",0.000164481333333333,0.000117042988290137,1.40530702211398,0.49088535528075,0.805238362580238,0.869286002891913,"negative"
"299.0988",0.0010668391965812,0.150726994796497,0.00707795705753694,-7.14245127580463,0.00358748189445524,0.0441244721512625,"negative"
"299.1076",0.00107287809401709,0.0159757134677911,0.0671568187661942,-3.89632229867396,0.0275461629636698,0.080228882229253,"negative"
"299.1135",0.00178673074358974,0.0015778402862437,1.13239011525263,0.179371060980942,0.493911832496276,0.622944997112646,"negative"
"299.1503",0.0069294676025641,0.0456766493338904,0.15170700354815,-2.72064040580238,0.00534117879090873,0.0441244721512625,"negative"
"299.1665",0.0091016362948718,0.00589610580069714,1.54366909321669,0.626363524147439,0.360650997642704,0.500160421661345,"negative"
"299.1753",0,8.60373401552632e-05,0,-Inf,0.310381284509619,0.449252557471625,"negative"
"299.1871",0.00380321544444444,0.0226074468993535,0.168228436469454,-2.57150650293327,0.014030423059179,0.054149127472582,"negative"
"299.2018",0.00752382959401709,0.00894142682641021,0.84145738035836,-0.249037893685992,0.899238313402493,0.93006267043355,"negative"
"299.2224",0.107968323371795,0.219511888358558,0.491856382718716,-1.02369097075811,0.0762751023657005,0.161719163029717,"negative"
"299.2592",0.605089126794872,0.251514378066447,2.40578344445586,1.26650678479557,0.0185134737753539,0.0623548826142225,"negative"
"299.8799",0,0.0406160830303939,0,-Inf,0.00512707561136094,0.0441244721512625,"negative"
